qd_power,qdm1_power,Y_power,coefficient,sign,monomial
11,3,22,-337557922555/247669456896,-,Y^22*q_d^11*q_{d-1}^3
12,3,8,21266/27,+,Y^8*q_d^12*q_{d-1}^3
12,3,9,-4001095/1944,-,Y^9*q_d^12*q_{d-1}^3
12,3,10,-841252237/58320,-,Y^10*q_d^12*q_{d-1}^3
12,3,11,201101931205/3359232,+,Y^11*q_d^12*q_{d-1}^3
12,3,12,-13118224208257/604661760,-,Y^12*q_d^12*q_{d-1}^3
12,3,13,-678245232306719/3224862720,-,Y^13*q_d^12*q_{d-1}^3
12,3,14,122427207301393631/348285173760,+,Y^14*q_d^12*q_{d-1}^3
12,3,15,-2966451394378190537/50153065021440,-,Y^15*q_d^12*q_{d-1}^3
12,3,16,-2354190803278970257/7430083706880,-,Y^16*q_d^12*q_{d-1}^3
12,3,17,13747334783095837567/50153065021440,+,Y^17*q_d^12*q_{d-1}^3
12,3,18,-2220616893386238319/89161004482560,-,Y^18*q_d^12*q_{d-1}^3
12,3,19,-218646551508456701/4179422085120,-,Y^19*q_d^12*q_{d-1}^3
12,3,20,203575664846694469/14860167413760,+,Y^20*q_d^12*q_{d-1}^3
12,3,21,1924170187460717/1114512556032,+,Y^21*q_d^12*q_{d-1}^3
12,3,22,338687823551/41278242816,+,Y^22*q_d^12*q_{d-1}^3
13,3,9,343/9,+,Y^9*q_d^13*q_{d-1}^3
13,3,10,232897/324,+,Y^10*q_d^13*q_{d-1}^3
13,3,11,-52137715/15552,-,Y^11*q_d^13*q_{d-1}^3
13,3,12,-5071133921/1866240,-,Y^12*q_d^13*q_{d-1}^3
13,3,13,12038848038161/403107840,+,Y^13*q_d^13*q_{d-1}^3
13,3,14,-58635921893143/1612431360,-,Y^14*q_d^13*q_{d-1}^3
13,3,15,-1173318123877907/43535646720,-,Y^15*q_d^13*q_{d-1}^3
13,3,16,14128468373965866431/167176883404800,+,Y^16*q_d^13*q_{d-1}^3
13,3,17,-2296678328124971231/50153065021440,-,Y^17*q_d^13*q_{d-1}^3
13,3,18,-227346415627224313/12538266255360,-,Y^18*q_d^13*q_{d-1}^3
13,3,19,1498923519264933853/66870753361920,+,Y^19*q_d^13*q_{d-1}^3
13,3,20,-128413814638981459/44580502241280,-,Y^20*q_d^13*q_{d-1}^3
13,3,21,-5959179972494245/4458050224128,-,Y^21*q_d^13*q_{d-1}^3
13,3,22,-875955747149/41278242816,-,Y^22*q_d^13*q_{d-1}^3
13,3,23,-282475249/41278242816,-,Y^23*q_d^13*q_{d-1}^3
14,3,11,16807/216,+,Y^11*q_d^14*q_{d-1}^3
14,3,12,722701/2592,+,Y^12*q_d^14*q_{d-1}^3
14,3,13,-2490612523/1119744,-,Y^13*q_d^14*q_{d-1}^3
14,3,14,55197398137/33592320,+,Y^14*q_d^14*q_{d-1}^3
14,3,15,71140138011397/9674588160,+,Y^15*q_d^14*q_{d-1}^3
14,3,16,-13623600084566381/1044855521280,-,Y^16*q_d^14*q_{d-1}^3
14,3,17,517696511764058179/250765325107200,+,Y^17*q_d^14*q_{d-1}^3
14,3,18,1544685052352124361/167176883404800,+,Y^18*q_d^14*q_{d-1}^3
14,3,19,-8542909726625897/1486016741376,-,Y^19*q_d^14*q_{d-1}^3
14,3,20,-8130629379171229/22290251120640,-,Y^20*q_d^14*q_{d-1}^3
14,3,21,7678710360512807/11145125560320,+,Y^21*q_d^14*q_{d-1}^3
14,3,22,3818217940733/123834728448,+,Y^22*q_d^14*q_{d-1}^3
14,3,23,1977326743/41278242816,+,Y^23*q_d^14*q_{d-1}^3
15,3,13,117649/1728,+,Y^13*q_d^15*q_{d-1}^3
15,3,14,2941225/373248,+,Y^14*q_d^15*q_{d-1}^3
15,3,15,-7103999567/8957952,-,Y^15*q_d^15*q_{d-1}^3
15,3,16,1787911853/1679616,+,Y^16*q_d^15*q_{d-1}^3
15,3,17,835454353122319/1044855521280,+,Y^17*q_d^15*q_{d-1}^3
15,3,18,-212526020788660229/100306130042880,-,Y^18*q_d^15*q_{d-1}^3
15,3,19,740523111891036229/1003061300428800,+,Y^19*q_d^15*q_{d-1}^3
15,3,20,182258685924581/371504185344,+,Y^20*q_d^15*q_{d-1}^3
15,3,21,-340430494069295/1486016741376,-,Y^21*q_d^15*q_{d-1}^3
15,3,22,-1710387632695/61917364224,-,Y^22*q_d^15*q_{d-1}^3
15,3,23,-1977326743/13759414272,-,Y^23*q_d^15*q_{d-1}^3
16,3,15,4117715/124416,+,Y^15*q_d^16*q_{d-1}^3
16,3,16,-144120025/4478976,-,Y^16*q_d^16*q_{d-1}^3
16,3,17,-11512307597/71663616,-,Y^17*q_d^16*q_{d-1}^3
16,3,18,17371610979793/69657034752,+,Y^18*q_d^16*q_{d-1}^3
16,3,19,2232801844034321/125382662553600,+,Y^19*q_d^16*q_{d-1}^3
16,3,20,-2211038468473961/13374150672384,-,Y^20*q_d^16*q_{d-1}^3
16,3,21,7761249587917/185752092672,+,Y^21*q_d^16*q_{d-1}^3
16,3,22,1947666841855/123834728448,+,Y^22*q_d^16*q_{d-1}^3
16,3,23,9886633715/41278242816,+,Y^23*q_d^16*q_{d-1}^3
17,3,17,28824005/2985984,+,Y^17*q_d^17*q_{d-1}^3
17,3,18,-420830473/35831808,-,Y^18*q_d^17*q_{d-1}^3
17,3,19,-71454708395/3869835264,-,Y^19*q_d^17*q_{d-1}^3
17,3,20,904144707435641/33435376680960,+,Y^20*q_d^17*q_{d-1}^3
17,3,21,-62427030029/82556485632,-,Y^21*q_d^17*q_{d-1}^3
17,3,22,-25705247659/4586471424,-,Y^22*q_d^17*q_{d-1}^3
17,3,23,-9886633715/41278242816,-,Y^23*q_d^17*q_{d-1}^3
18,3,19,40353607/23887872,+,Y^19*q_d^18*q_{d-1}^3
18,3,20,-4559957591/2579890176,-,Y^20*q_d^18*q_{d-1}^3
18,3,21,-1359714787865/1114512556032,-,Y^21*q_d^18*q_{d-1}^3
18,3,22,142085050247/123834728448,+,Y^22*q_d^18*q_{d-1}^3
18,3,23,1977326743/13759414272,+,Y^23*q_d^18*q_{d-1}^3
19,3,21,282475249/1719926784,+,Y^21*q_d^19*q_{d-1}^3
19,3,22,-25140297161/247669456896,-,Y^22*q_d^19*q_{d-1}^3
19,3,23,-1977326743/41278242816,-,Y^23*q_d^19*q_{d-1}^3
20,3,23,282475249/41278242816,+,Y^23*q_d^20*q_{d-1}^3
4,4,-2,-548864/14175,-,Y^-2*q_d^4*q_{d-1}^4
4,4,-1,-50944/243,-,Y^-1*q_d^4*q_{d-1}^4
4,4,0,866122/567,+,q_d^4*q_{d-1}^4
4,4,1,-87064942/25515,-,Y*q_d^4*q_{d-1}^4
4,4,2,-10392196783/153090,-,Y^2*q_d^4*q_{d-1}^4
4,4,3,113305232983/510300,+,Y^3*q_d^4*q_{d-1}^4
4,4,4,1311208051919/2099520,+,Y^4*q_d^4*q_{d-1}^4
4,4,5,-27009738790109/6298560,-,Y^5*q_d^4*q_{d-1}^4
4,4,6,13229535940583/3779136,+,Y^6*q_d^4*q_{d-1}^4
4,4,7,496488162979844071/20407334400,+,Y^7*q_d^4*q_{d-1}^4
4,4,8,-263794000208725866289/3918208204800,-,Y^8*q_d^4*q_{d-1}^4
4,4,9,525558072803534933/29023764480,+,Y^9*q_d^4*q_{d-1}^4
4,4,10,589282511452325224261/3134566563840,+,Y^10*q_d^4*q_{d-1}^4
4,4,11,-226258414138662184739/696570347520,-,Y^11*q_d^4*q_{d-1}^4
4,4,12,1942726114158790833611/20897110425600,+,Y^12*q_d^4*q_{d-1}^4
4,4,13,522246754690199930983/1671768834048,+,Y^13*q_d^4*q_{d-1}^4
4,4,14,-19425997624727519081371/50153065021440,-,Y^14*q_d^4*q_{d-1}^4
4,4,15,1328738686668327338873/11145125560320,+,Y^15*q_d^4*q_{d-1}^4
4,4,16,37728788017678939467853/501530650214400,+,Y^16*q_d^4*q_{d-1}^4
4,4,17,-1656651579712623307471/26748301344768,-,Y^17*q_d^4*q_{d-1}^4
4,4,18,18194363061785774087/1857520926720,+,Y^18*q_d^4*q_{d-1}^4
4,4,19,22685774366865659/16325867520,+,Y^19*q_d^4*q_{d-1}^4
5,4,-1,1097728/14175,+,Y^-1*q_d^5*q_{d-1}^4
5,4,0,-29696/243,-,q_d^5*q_{d-1}^4
5,4,1,-395404/243,-,Y*q_d^5*q_{d-1}^4
5,4,2,840913886/25515,+,Y^2*q_d^5*q_{d-1}^4
5,4,3,-1852627577/61236,-,Y^3*q_d^5*q_{d-1}^4
5,4,4,-1131035313767/1749600,-,Y^4*q_d^5*q_{d-1}^4
5,4,5,1167174359147/524880,+,Y^5*q_d^5*q_{d-1}^4
5,4,6,16618026376817/10077696,+,Y^6*q_d^5*q_{d-1}^4
5,4,7,-562560924336947/25194240,-,Y^7*q_d^5*q_{d-1}^4
5,4,8,12306875533606714663/326517350400,+,Y^8*q_d^5*q_{d-1}^4
5,4,9,10979355359986336813/391820820480,+,Y^9*q_d^5*q_{d-1}^4
5,4,10,-560175218273230923503/3134566563840,-,Y^10*q_d^5*q_{d-1}^4
5,4,11,457298401095446101903/2089711042560,+,Y^11*q_d^5*q_{d-1}^4
5,4,12,69181844227970014061/4179422085120,+,Y^12*q_d^5*q_{d-1}^4
5,4,13,-13121596122286666131599/41794220851200,-,Y^13*q_d^5*q_{d-1}^4
5,4,14,53534304744026555992093/167176883404800,+,Y^14*q_d^5*q_{d-1}^4
5,4,15,-16803471226112763431477/200612260085760,-,Y^15*q_d^5*q_{d-1}^4
5,4,16,-1419518908689771213877/20061226008576,-,Y^16*q_d^5*q_{d-1}^4
5,4,17,28357217345145189973129/501530650214400,+,Y^17*q_d^5*q_{d-1}^4
5,4,18,-88998799788625180742519/8024490403430400,-,Y^18*q_d^5*q_{d-1}^4
5,4,19,-7813397001043944519139/16048980806860800,-,Y^19*q_d^5*q_{d-1}^4
6,4,0,-707584/14175,-,q_d^6*q_{d-1}^4
6,4,1,487424/1215,+,Y*q_d^6*q_{d-1}^4
6,4,2,-9044726/1701,-,Y^2*q_d^6*q_{d-1}^4
6,4,3,-312690422/25515,-,Y^3*q_d^6*q_{d-1}^4
6,4,4,533957577709/2449440,+,Y^4*q_d^6*q_{d-1}^4
6,4,5,-1677335727743/3499200,-,Y^5*q_d^6*q_{d-1}^4
6,4,6,-5714782122539/3359232,-,Y^6*q_d^6*q_{d-1}^4
6,4,7,933737815541219/100776960,+,Y^7*q_d^6*q_{d-1}^4
6,4,8,-1525570729728691/161243136,-,Y^8*q_d^6*q_{d-1}^4
6,4,9,-18264549628245892433/653034700800,-,Y^9*q_d^6*q_{d-1}^4
6,4,10,1390611064852094054731/15672832819200,+,Y^10*q_d^6*q_{d-1}^4
6,4,11,-468354522314259730697/6269133127680,-,Y^11*q_d^6*q_{d-1}^4
6,4,12,-131578413388786593347/2089711042560,-,Y^12*q_d^6*q_{d-1}^4
6,4,13,790533526658804776553/4179422085120,+,Y^13*q_d^6*q_{d-1}^4
6,4,14,-8437030178879068499369/55725627801600,-,Y^14*q_d^6*q_{d-1}^4
6,4,15,5236514906991594051749/334353766809600,+,Y^15*q_d^6*q_{d-1}^4
6,4,16,4300137581719876681687/80244904034304,+,Y^16*q_d^6*q_{d-1}^4
6,4,17,-28043346567274164271061/802449040343040,-,Y^17*q_d^6*q_{d-1}^4
6,4,18,27351689058572400316529/4012245201715200,+,Y^18*q_d^6*q_{d-1}^4
6,4,19,2395642339544010316459/8024490403430400,+,Y^19*q_d^6*q_{d-1}^4
6,4,20,-147980940100748163199/2006122600857600,-,Y^20*q_d^6*q_{d-1}^4
7,4,2,432896/1701,+,Y^2*q_d^7*q_{d-1}^4
7,4,3,11457464/2835,+,Y^3*q_d^7*q_{d-1}^4
7,4,4,-915124858/25515,-,Y^4*q_d^7*q_{d-1}^4
7,4,5,1509359717/43740,+,Y^5*q_d^7*q_{d-1}^4
7,4,6,288532341481/466560,+,Y^6*q_d^7*q_{d-1}^4
7,4,7,-39645089810941/16796160,-,Y^7*q_d^7*q_{d-1}^4
7,4,8,9608436958891/16796160,+,Y^8*q_d^7*q_{d-1}^4
7,4,9,5430842652669589/403107840,+,Y^9*q_d^7*q_{d-1}^4
7,4,10,-521887580649199943/17414258688,-,Y^10*q_d^7*q_{d-1}^4
7,4,11,36354807472331943451/3134566563840,+,Y^11*q_d^7*q_{d-1}^4
7,4,12,34221207903713764481/696570347520,+,Y^12*q_d^7*q_{d-1}^4
7,4,13,-361405258034910001403/4179422085120,-,Y^13*q_d^7*q_{d-1}^4
7,4,14,796125911649147187061/16717688340480,+,Y^14*q_d^7*q_{d-1}^4
7,4,15,60279020336236830709/3343537668096,+,Y^15*q_d^7*q_{d-1}^4
7,4,16,-419742236269806083291/11145125560320,-,Y^16*q_d^7*q_{d-1}^4
7,4,17,599068493393782554037/33435376680960,+,Y^17*q_d^7*q_{d-1}^4
7,4,18,-24118439400151848073/13374150672384,-,Y^18*q_d^7*q_{d-1}^4
7,4,19,-74330083606275119231/89161004482560,-,Y^19*q_d^7*q_{d-1}^4
7,4,20,90448607309728501127/641959232274432,+,Y^20*q_d^7*q_{d-1}^4
8,4,3,-27136/81,-,Y^3*q_d^8*q_{d-1}^4
8,4,4,106738/45,+,Y^4*q_d^8*q_{d-1}^4
8,4,5,16757438/3645,+,Y^5*q_d^8*q_{d-1}^4
8,4,6,-83148569719/699840,-,Y^6*q_d^8*q_{d-1}^4
8,4,7,503537179337/1399680,+,Y^7*q_d^8*q_{d-1}^4
8,4,8,28352396994551/67184640,+,Y^8*q_d^8*q_{d-1}^4
8,4,9,-1635112256817143/403107840,-,Y^9*q_d^8*q_{d-1}^4
8,4,10,538990090298311/80621568,+,Y^10*q_d^8*q_{d-1}^4
8,4,11,116584211049442441/43535646720,+,Y^11*q_d^8*q_{d-1}^4
8,4,12,-31592905019907635861/1393140695040,-,Y^12*q_d^8*q_{d-1}^4
8,4,13,236069144637581216717/8358844170240,+,Y^13*q_d^8*q_{d-1}^4
8,4,14,-47238398555805249583/8358844170240,-,Y^14*q_d^8*q_{d-1}^4
8,4,15,-127718554532850872255/6687075336192,-,Y^15*q_d^8*q_{d-1}^4
8,4,16,289568052569566546223/14860167413760,+,Y^16*q_d^8*q_{d-1}^4
8,4,17,-1620202306055670261967/267483013447680,-,Y^17*q_d^8*q_{d-1}^4
8,4,18,-1711937365226766122123/1604898080686080,-,Y^18*q_d^8*q_{d-1}^4
8,4,19,3123065600132173247251/3209796161372160,+,Y^19*q_d^8*q_{d-1}^4
8,4,20,-43669400528974400537/356644017930240,-,Y^20*q_d^8*q_{d-1}^4
8,4,21,-53796650466204443/16717688340480,-,Y^21*q_d^8*q_{d-1}^4
9,4,5,-99484/135,-,Y^5*q_d^9*q_{d-1}^4
9,4,6,41819974/3645,+,Y^6*q_d^9*q_{d-1}^4
9,4,7,-9879822491/349920,-,Y^7*q_d^9*q_{d-1}^4
9,4,8,-1988765572289/13996800,-,Y^8*q_d^9*q_{d-1}^4
9,4,9,26036368859507/33592320,+,Y^9*q_d^9*q_{d-1}^4
9,4,10,-86266833718403/100776960,-,Y^10*q_d^9*q_{d-1}^4
9,4,11,-851391886038203/403107840,-,Y^11*q_d^9*q_{d-1}^4
9,4,12,2394061690497964207/348285173760,+,Y^12*q_d^9*q_{d-1}^4
9,4,13,-30880858713522700433/5224277606400,-,Y^13*q_d^9*q_{d-1}^4
9,4,14,-10430424691608396551/3343537668096,-,Y^14*q_d^9*q_{d-1}^4
9,4,15,330701480015944388729/33435376680960,+,Y^15*q_d^9*q_{d-1}^4
9,4,16,-456747037210500248681/66870753361920,-,Y^16*q_d^9*q_{d-1}^4
9,4,17,341436143933469872329/668707533619200,+,Y^17*q_d^9*q_{d-1}^4
9,4,18,136409386577980178929/89161004482560,+,Y^18*q_d^9*q_{d-1}^4
9,4,19,-259136314599100658153/401224520171520,-,Y^19*q_d^9*q_{d-1}^4
9,4,20,29039268091982766247/641959232274432,+,Y^20*q_d^9*q_{d-1}^4
9,4,21,802353483334861423/89161004482560,+,Y^21*q_d^9*q_{d-1}^4
10,4,6,-3626/9,-,Y^6*q_d^10*q_{d-1}^4
10,4,7,6370/9,+,Y^7*q_d^10*q_{d-1}^4
10,4,8,2692696907/139968,+,Y^8*q_d^10*q_{d-1}^4
10,4,9,-13021388737/145800,-,Y^9*q_d^10*q_{d-1}^4
10,4,10,3944083650869/134369280,+,Y^10*q_d^10*q_{d-1}^4
10,4,11,16021025386841/26873856,+,Y^11*q_d^10*q_{d-1}^4
10,4,12,-17735062819684159/12899450880,-,Y^12*q_d^10*q_{d-1}^4
10,4,13,73469444142709817/139314069504,+,Y^13*q_d^10*q_{d-1}^4
10,4,14,175002624917821810801/83588441702400,+,Y^14*q_d^10*q_{d-1}^4
10,4,15,-36620864084287424627/11145125560320,-,Y^15*q_d^10*q_{d-1}^4
10,4,16,18723263806281265637/13374150672384,+,Y^16*q_d^10*q_{d-1}^4
10,4,17,101011654208753519399/133741506723840,+,Y^17*q_d^10*q_{d-1}^4
10,4,18,-1253112695750908543201/1337415067238400,-,Y^18*q_d^10*q_{d-1}^4
10,4,19,174207663556215658999/668707533619200,+,Y^19*q_d^10*q_{d-1}^4
10,4,20,53487767208531136411/3209796161372160,+,Y^20*q_d^10*q_{d-1}^4
10,4,21,-203587732627456625/17832200896512,-,Y^21*q_d^10*q_{d-1}^4
10,4,22,-316199686502861/4458050224128,-,Y^22*q_d^10*q_{d-1}^4
11,4,8,-81634/81,-,Y^8*q_d^11*q_{d-1}^4
11,4,9,63240989/11664,+,Y^9*q_d^11*q_{d-1}^4
11,4,10,31674616547/4665600,+,Y^10*q_d^11*q_{d-1}^4
11,4,11,-6230245958573/67184640,-,Y^11*q_d^11*q_{d-1}^4
11,4,12,27564577331753/161243136,+,Y^12*q_d^11*q_{d-1}^4
11,4,13,286279774327337/3224862720,+,Y^13*q_d^11*q_{d-1}^4
11,4,14,-893812490275694143/1393140695040,-,Y^14*q_d^11*q_{d-1}^4
11,4,15,58848162643735959697/83588441702400,+,Y^15*q_d^11*q_{d-1}^4
11,4,16,-133601867043224503/8358844170240,-,Y^16*q_d^11*q_{d-1}^4
11,4,17,-2139984280113234961/4179422085120,-,Y^17*q_d^11*q_{d-1}^4
11,4,18,9535456798183251971/26748301344768,+,Y^18*q_d^11*q_{d-1}^4
11,4,19,-59381612110664558057/1337415067238400,-,Y^19*q_d^11*q_{d-1}^4
11,4,20,-29827549715276120927/891610044825600,-,Y^20*q_d^11*q_{d-1}^4
11,4,21,452655692553223061/53496602689536,+,Y^21*q_d^11*q_{d-1}^4
11,4,22,5028419023191977/17832200896512,+,Y^22*q_d^11*q_{d-1}^4
12,4,9,-3430/27,-,Y^9*q_d^12*q_{d-1}^4
12,4,10,-3614191/5184,-,Y^10*q_d^12*q_{d-1}^4
12,4,11,723390283/93312,+,Y^11*q_d^12*q_{d-1}^4
12,4,12,-307785048529/26873856,-,Y^12*q_d^12*q_{d-1}^4
12,4,13,-14049873024607/403107840,-,Y^13*q_d^12*q_{d-1}^4
12,4,14,3008229985735079/25798901760,+,Y^14*q_d^12*q_{d-1}^4
12,4,15,-116389192885395689/1393140695040,-,Y^15*q_d^12*q_{d-1}^4
12,4,16,-3056876920379676527/33435376680960,-,Y^16*q_d^12*q_{d-1}^4
12,4,17,23764778645104742833/133741506723840,+,Y^17*q_d^12*q_{d-1}^4
12,4,18,-1085133513882122957/13374150672384,-,Y^18*q_d^12*q_{d-1}^4
12,4,19,-9285218181147407303/534966026895360,-,Y^19*q_d^12*q_{d-1}^4
12,4,20,12106532951384689811/534966026895360,+,Y^20*q_d^12*q_{d-1}^4
12,4,21,-3568789499937515/990677827584,-,Y^21*q_d^12*q_{d-1}^4
12,4,22,-948169455008461/1981355655168,-,Y^22*q_d^12*q_{d-1}^4
12,4,23,-17230990189/18345885696,-,Y^23*q_d^12*q_{d-1}^4
13,4,11,-703493/2592,-,Y^11*q_d^13*q_{d-1}^4
13,4,12,20209217/62208,+,Y^12*q_d^13*q_{d-1}^4
13,4,13,2493311933/559872,+,Y^13*q_d^13*q_{d-1}^4
13,4,14,-9993288019099/806215680,-,Y^14*q_d^13*q_{d-1}^4
13,4,15,59123532727133/38698352640,+,Y^15*q_d^13*q_{d-1}^4
13,4,16,252159016718234563/8358844170240,+,Y^16*q_d^13*q_{d-1}^4
13,4,17,-232165957612571059/6269133127680,-,Y^17*q_d^13*q_{d-1}^4
13,4,18,266236451290959821/44580502241280,+,Y^18*q_d^13*q_{d-1}^4
13,4,19,6132363922356571697/401224520171520,+,Y^19*q_d^13*q_{d-1}^4
13,4,20,-4792050715842432413/534966026895360,-,Y^20*q_d^13*q_{d-1}^4
13,4,21,13807365826365377/29720334827520,+,Y^21*q_d^13*q_{d-1}^4
13,4,22,8185391541320231/17832200896512,+,Y^22*q_d^13*q_{d-1}^4
13,4,23,393488021857/82556485632,+,Y^23*q_d^13*q_{d-1}^4
14,4,12,-16807/1728,-,Y^12*q_d^14*q_{d-1}^4
14,4,13,-1126069/5184,-,Y^13*q_d^14*q_{d-1}^4
14,4,14,6187446629/8957952,+,Y^14*q_d^14*q_{d-1}^4
14,4,15,114622176949/134369280,+,Y^15*q_d^14*q_{d-1}^4
14,4,16,-41230009006613/8599633920,-,Y^16*q_d^14*q_{d-1}^4
14,4,17,69358972488197/16325867520,+,Y^17*q_d^14*q_{d-1}^4
14,4,18,4832165569633153493/2006122600857600,+,Y^18*q_d^14*q_{d-1}^4
14,4,19,-67010845035170267/12538266255360,-,Y^19*q_d^14*q_{d-1}^4
14,4,20,119877266833913771/59440669655040,+,Y^20*q_d^14*q_{d-1}^4
14,4,21,9587539830267623/22290251120640,+,Y^21*q_d^14*q_{d-1}^4
14,4,22,-4854732579059993/17832200896512,-,Y^22*q_d^14*q_{d-1}^4
14,4,23,-92934356921/9172942848,-,Y^23*q_d^14*q_{d-1}^4
14,4,24,-1977326743/330225942528,-,Y^24*q_d^14*q_{d-1}^4
15,4,14,-117649/6912,-,Y^14*q_d^15*q_{d-1}^4
15,4,15,-113531285/1492992,-,Y^15*q_d^15*q_{d-1}^4
15,4,16,6878113487/17915904,+,Y^16*q_d^15*q_{d-1}^4
15,4,17,-73510271723/429981696,-,Y^17*q_d^15*q_{d-1}^4
15,4,18,-1369949117552183/1671768834048,-,Y^18*q_d^15*q_{d-1}^4
15,4,19,1029631183979282017/1003061300428800,+,Y^19*q_d^15*q_{d-1}^4
15,4,20,-13231890005759243/100306130042880,-,Y^20*q_d^15*q_{d-1}^4
15,4,21,-452733786807757/1486016741376,-,Y^21*q_d^15*q_{d-1}^4
15,4,22,290760046285135/2972033482752,+,Y^22*q_d^15*q_{d-1}^4
15,4,23,5803453990705/495338913792,+,Y^23*q_d^15*q_{d-1}^4
15,4,24,1977326743/55037657088,+,Y^24*q_d^15*q_{d-1}^4
16,4,16,-4117715/331776,-,Y^16*q_d^16*q_{d-1}^4
16,4,17,-28824005/4478976,-,Y^17*q_d^16*q_{d-1}^4
16,4,18,58968149429/573308928,+,Y^18*q_d^16*q_{d-1}^4
16,4,19,-3066510949537/30958682112,-,Y^19*q_d^16*q_{d-1}^4
16,4,20,-108605838252999017/2006122600857600,-,Y^20*q_d^16*q_{d-1}^4
16,4,21,280542224752685/2972033482752,+,Y^21*q_d^16*q_{d-1}^4
16,4,22,-2100849134027/123834728448,-,Y^22*q_d^16*q_{d-1}^4
16,4,23,-3964540119715/495338913792,-,Y^23*q_d^16*q_{d-1}^4
16,4,24,-9886633715/110075314176,-,Y^24*q_d^16*q_{d-1}^4
17,4,18,-28824005/5971968,-,Y^18*q_d^17*q_{d-1}^4
17,4,19,893544155/286654464,+,Y^19*q_d^17*q_{d-1}^4
17,4,20,877788953867/61917364224,+,Y^20*q_d^17*q_{d-1}^4
17,4,21,-98529390296351/6687075336192,-,Y^21*q_d^17*q_{d-1}^4
17,4,22,-1014045790303/990677827584,-,Y^22*q_d^17*q_{d-1}^4
17,4,23,33614554631/10319560704,+,Y^23*q_d^17*q_{d-1}^4
17,4,24,9886633715/82556485632,+,Y^24*q_d^17*q_{d-1}^4
18,4,20,-201768035/191102976,-,Y^20*q_d^18*q_{d-1}^4
18,4,21,4559957591/5159780352,+,Y^21*q_d^18*q_{d-1}^4
18,4,22,108995092507/110075314176,+,Y^22*q_d^18*q_{d-1}^4
18,4,23,-45478515089/61917364224,-,Y^23*q_d^18*q_{d-1}^4
18,4,24,-9886633715/110075314176,-,Y^24*q_d^18*q_{d-1}^4
19,4,22,-282475249/2293235712,-,Y^22*q_d^19*q_{d-1}^4
19,4,23,34179505129/495338913792,+,Y^23*q_d^19*q_{d-1}^4
19,4,24,1977326743/55037657088,+,Y^24*q_d^19*q_{d-1}^4
20,4,24,-1977326743/330225942528,-,Y^24*q_d^20*q_{d-1}^4
5,5,0,31744/14175,+,q_d^5*q_{d-1}^5
5,5,1,-59392/8505,-,Y*q_d^5*q_{d-1}^5
5,5,2,1154072/2835,+,Y^2*q_d^5*q_{d-1}^5
5,5,3,-1904449/3645,-,Y^3*q_d^5*q_{d-1}^5
5,5,4,-24330645473/2449440,-,Y^4*q_d^5*q_{d-1}^5
5,5,5,68488918541/1166400,+,Y^5*q_d^5*q_{d-1}^5
5,5,6,-71875495321/3359232,-,Y^6*q_d^5*q_{d-1}^5
5,5,7,-62992130354413/100776960,-,Y^7*q_d^5*q_{d-1}^5
5,5,8,162474627423367/89579520,+,Y^8*q_d^5*q_{d-1}^5
5,5,9,-277844537380270807/653034700800,-,Y^9*q_d^5*q_{d-1}^5
5,5,10,-117759996717840125699/15672832819200,-,Y^10*q_d^5*q_{d-1}^5
5,5,11,33409338563189590069/2089711042560,+,Y^11*q_d^5*q_{d-1}^5
5,5,12,-34865986691842492597/4179422085120,-,Y^12*q_d^5*q_{d-1}^5
5,5,13,-15973010712320981167/928760463360,-,Y^13*q_d^5*q_{d-1}^5
5,5,14,630301867373546103853/18575209267200,+,Y^14*q_d^5*q_{d-1}^5
5,5,15,-1455295466851195126109/66870753361920,-,Y^15*q_d^5*q_{d-1}^5
5,5,16,-175196106411788483203/100306130042880,-,Y^16*q_d^5*q_{d-1}^5
5,5,17,3611679942537596153/348285173760,+,Y^17*q_d^5*q_{d-1}^5
5,5,18,-42088294450874968806083/8024490403430400,-,Y^18*q_d^5*q_{d-1}^5
5,5,19,69072567621099051877/118881339310080,+,Y^19*q_d^5*q_{d-1}^5
5,5,20,57670514013310093/391820820480,+,Y^20*q_d^5*q_{d-1}^5
6,5,2,-476416/8505,-,Y^2*q_d^6*q_{d-1}^5
6,5,3,-344672/945,-,Y^3*q_d^6*q_{d-1}^5
6,5,4,42273398/8505,+,Y^4*q_d^6*q_{d-1}^5
6,5,5,-1515453851/87480,-,Y^5*q_d^6*q_{d-1}^5
6,5,6,-25635748873/466560,-,Y^6*q_d^6*q_{d-1}^5
6,5,7,4270040899937/9331200,+,Y^7*q_d^6*q_{d-1}^5
6,5,8,-764577168215791/1007769600,-,Y^8*q_d^6*q_{d-1}^5
6,5,9,-187170516352001/134369280,-,Y^9*q_d^6*q_{d-1}^5
6,5,10,1048716610331230003/145118822400,+,Y^10*q_d^6*q_{d-1}^5
6,5,11,-29657931748143820003/3134566563840,-,Y^11*q_d^6*q_{d-1}^5
6,5,12,-19838806361219028367/6965703475200,-,Y^12*q_d^6*q_{d-1}^5
6,5,13,482136961708384382161/20897110425600,+,Y^13*q_d^6*q_{d-1}^5
6,5,14,-229239855111994191731/8358844170240,-,Y^14*q_d^6*q_{d-1}^5
6,5,15,1604342920749028849019/167176883404800,+,Y^15*q_d^6*q_{d-1}^5
6,5,16,226480827297293678305/26748301344768,+,Y^16*q_d^6*q_{d-1}^5
